symbol,nr,timestamp,open,high,low,close,volume
AAPL,322146,2014-12-03 20:58:58,116.12,116.14,116.08,116.1,169000
AAPL,322147,2014-12-03 20:59:00,116.1,116.11,115.95,115.95,805400
AAPL,322148,2014-12-03 21:00:00,115.95,115.95,115.95,115.95,3634500
AAPL,322149,2014-12-04 14:30:00,115.77,116.15,115.71,115.8,524800
AAPL,322150,2014-12-04 14:31:15,115.96,116.0801,115.87,115.93,484500
AAPL,322151,2014-12-04 14:32:57,115.9105,115.9298,115.65,115.73,248600
AAPL,322152,2014-12-04 14:33:59,115.72,115.95,115.65,115.93,233300
AAPL,322153,2014-12-04 14:34:59,115.9264,115.94,115.66,115.8301,170800
AAPL,322154,2014-12-04 14:35:00,115.885,115.91,115.71,115.8401,143300
AAPL,322155,2014-12-04 14:36:00,115.8599,115.879,115.61,115.7,172500
AAPL,322156,2014-12-04 14:37:59,115.729,115.9,115.7,115.7245,128100
AAPL,322157,2014-12-04 14:38:59,115.7291,115.9,115.7054,115.84,85300
AAPL,322158,2014-12-04 14:39:59,115.84,116.09,115.78,116.05,173800
AAPL,322159,2014-12-04 14:40:58,116.0301,116.0301,115.89,115.96,150000
AAPL,322160,2014-12-04 14:41:59,115.97,116.03,115.8501,115.98,127300
AAPL,322161,2014-12-04 14:42:59,115.98,116.03,115.97,116.024,95900
AAPL,322162,2014-12-04 14:43:59,116.03,116.12,115.9399,116.02,134800
AAPL,322163,2014-12-04 14:44:59,116.03,116.05,115.9,115.95,127200
AAPL,322164,2014-12-04 14:45:00,115.958,116.05,115.948,116,108300
AAPL,322165,2014-12-04 14:46:01,116,116.09,115.99,116.05,84300
AAPL,322166,2014-12-04 14:47:58,116.05,116.12,116.01,116.1199,131700
AAPL,322167,2014-12-04 14:48:59,116.1072,116.31,116.1072,116.3,272500
AAPL,322168,2014-12-04 14:49:59,116.29,116.3099,116.22,116.29,139600
AAPL,322169,2014-12-04 14:50:59,116.2828,116.3,116.15,116.19,135500
AAPL,322170,2014-12-04 14:51:58,116.19,116.23,116.07,116.12,141700
AAPL,322171,2014-12-04 14:52:59,116.14,116.22,116.08,116.16,97500
AAPL,322172,2014-12-04 14:53:59,116.156,116.29,116.1328,116.25,97600
AAPL,322173,2014-12-04 14:54:59,116.26,116.28,116.18,116.2,64900
AAPL,322174,2014-12-04 14:55:59,116.2,116.39,116.18,116.381,213100
AAPL,322175,2014-12-04 14:56:59,116.38,116.49,116.35,116.48,300800
AAPL,322176,2014-12-04 14:57:59,116.48,116.49,116.3,116.42,174800
AAPL,322177,2014-12-04 14:58:59,116.4202,116.66,116.42,116.615,352200
AAPL,322178,2014-12-04 14:59:59,116.62,116.76,116.61,116.68,278400
AAPL,322179,2014-12-04 15:00:59,116.69,116.7799,116.6,116.74,254600
AAPL,322180,2014-12-04 15:01:59,116.74,116.82,116.736,116.76,207400
AAPL,322181,2014-12-04 15:02:58,116.76,116.78,116.6199,116.7,242600
AAPL,322182,2014-12-04 15:03:59,116.7,116.74,116.6001,116.685,154000
AAPL,322183,2014-12-04 15:04:59,116.689,116.7266,116.61,116.639,121400
AAPL,322184,2014-12-04 15:05:59,116.64,116.68,116.62,116.67,80600
AAPL,322185,2014-12-04 15:06:59,116.669,116.84,116.66,116.84,387900
AAPL,322186,2014-12-04 15:07:00,116.839,116.84,116.78,116.84,138400
AAPL,322187,2014-12-04 15:08:59,116.849,116.925,116.72,116.7532,217600
AAPL,322188,2014-12-04 15:09:59,116.74,116.81,116.65,116.8,239400
AAPL,322189,2014-12-04 15:10:00,116.8,116.83,116.62,116.72,129200
